Scan Time,Page Title,Breadcrumb,Page URL,Link Text,Link URL,HTTP Status,Result,Response Time,Source,Depth
2026-03-07 21:19,安泰銀行,,https://www.entiebank.com.tw/entie/home,,https://www.entiebank.com.tw/entie/1_1_1,200,OK,15583,安泰銀行,2
2026-03-07 21:19,安泰銀行,,https://www.entiebank.com.tw/entie/home,,https://www.entiebank.com.tw/entie/1_1_2,200,OK,15583,安泰銀行,2
2026-03-07 21:19,安泰銀行,,https://www.entiebank.com.tw/entie/home,,https://www.entiebank.com.tw/entie/1_1,200,OK,15687,安泰銀行,2
